image_path,object_name,flood_level,box_x1,box_y1,box_x2,box_y2,box_w,box_h,box_area,water_pixels,water_area_frac,water_top_y,water_height_frac,sgf_mean,sgf_max,WOMI,submergence_ratio,bbox_ratio,water_frac_ratio,waterline_norm,estimated_depth_cm,ref_height_cm,physics_residual,person_sub_ankle,person_sub_knee,person_sub_hip,person_sub_chest,person_sub_head,person_depth_norm,person_sub_mid_thigh,person_sub_upper_thigh,person_sub_lower_waist,person_depth_fine_ratio,obj_sub_20pct,obj_sub_50pct,obj_sub_80pct,car_sub_wheel,car_sub_mid,car_sub_window,car_sub_roof,car_depth_norm,car_sub_half_door,bus_sub_wheel,bus_sub_mid,bus_sub_window,bus_sub_roof,bus_depth_norm,truck_sub_wheel,truck_sub_mid,truck_sub_window,truck_sub_roof,truck_depth_norm,truck_sub_hubcap,motorcycle_sub_wheel,motorcycle_sub_seat,motorcycle_sub_handle,motorcycle_depth_norm,motorcycle_sub_engine_level,bicycle_sub_wheel,bicycle_sub_seat,bicycle_sub_handle,bicycle_depth_norm
/home/arnab/Desktop/yolo/data/Flood_model/yolov11_refined_balanced/valid/images/120_jpg.rf.8dd3f12f38e37e545d856a6436e21090.jpg,car,5,318.0,43.0,420.0,169.0,102.0,126.0,12852.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,1.235294117634948,0.0,0.2640624999995874,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/arnab/Desktop/yolo/data/Flood_model/yolov11_refined_balanced/valid/images/1128_jpg.rf.dbdf3f89a78db43dc43ca2aedb5234e4.jpg,person,2,367.0,265.0,422.0,599.0,55.0,334.0,18370.0,6890.0,0.3750680457267079,368.0,0.6916167664649951,27.77546501159668,1140.3946533203125,0.3750680457267079,0.6916167664649951,6.07272727261686,0.3750680457267079,0.5749999999991016,117.57485029904916,170.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/arnab/Desktop/yolo/data/Flood_model/yolov11_refined_balanced/train/images/310_jpg.rf.6cb242d430bc64970d831f5fab4f4bb8.jpg,truck,2,128.0,305.0,366.0,525.0,238.0,220.0,52360.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,0.0,0.9243697478952758,0.0,0.8203124999987182,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/arnab/Desktop/yolo/data/Flood_model/yolov11_refined_balanced/valid/images/596_jpg.rf.e43f33091c6a207bb45dac391955f02a.jpg,person,5,137.0,204.0,241.0,488.0,104.0,284.0,29536.0,9974.0,0.3376895991332496,390.0,0.3450704225339962,7.300792217254639,1140.3946533203125,0.3376895991332496,0.3450704225339962,2.730769230742973,0.3376895991332496,0.6093749999990479,58.66197183077936,170.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/arnab/Desktop/yolo/data/Flood_model/yolov11_refined_balanced/train/images/860_jpg.rf.b6732f10370a84726d04bcc98db6016a.jpg,person,3,194.0,73.0,316.0,482.0,122.0,409.0,49898.0,0.0,0.0,482.0,0.0,0.0,0.0,0.0,0.0,3.352459016365964,0.0,0.7531249999988232,0.0,170.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/arnab/Desktop/yolo/data/Flood_model/yolov11_refined_balanced/train/images/nGpkb2_jpg.rf.fd7e8e6b8065c9298a33cd234c388284.jpg,person,9,247.0,250.0,336.0,370.0,89.0,120.0,10680.0,10680.0,0.9999999999999064,250.0,0.9999999999916668,0.0,0.0,0.9999999999999064,0.9999999999916668,1.3483146067264231,0.9999999999999064,0.3906249999993896,169.99999999858332,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/arnab/Desktop/yolo/data/Flood_model/yolov11_refined_balanced/valid/images/507_jpg.rf.8933efca2b2ba09100d2933bc1050178.jpg,truck,5,62.0,225.0,539.0,503.0,477.0,278.0,132606.0,0.0,0.0,503.0,0.0,0.0,0.0,0.0,0.0,0.5828092243174364,0.0,0.7859374999987719,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/arnab/Desktop/yolo/data/Flood_model/yolov11_refined_balanced/valid/images/1058_jpg.rf.bce538dd634b3b76a91839ed6f7d2e61.jpg,person,2,279.0,152.0,326.0,503.0,47.0,351.0,16497.0,0.0,0.0,503.0,0.0,0.0,0.0,0.0,0.0,7.468085106224084,0.0,0.7859374999987719,0.0,170.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/arnab/Desktop/yolo/data/Flood_model/yolov11_refined_balanced/valid/images/1321_jpg.rf.0f3edd68994ebd98d65c462ac49f0de5.jpg,person,6,200.0,252.0,252.0,341.0,52.0,89.0,4628.0,478.0,0.1032843560933225,320.0,0.2359550561771241,20.439950942993164,1140.3946533203125,0.1032843560933225,0.2359550561771241,1.7115384615055476,0.1032843560933225,0.4999999999992187,40.11235955011109,170.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/arnab/Desktop/yolo/data/Flood_model/yolov11_refined_balanced/train/images/1509_jpg.rf.6d6cf09b60439fb2d54b8ab5146f3ab1.jpg,person,7,306.0,223.0,386.0,359.0,80.0,136.0,10880.0,0.0,0.0,359.0,0.0,0.0,0.0,0.0,0.0,1.6999999999787498,0.0,0.5609374999991236,0.0,170.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/arnab/Desktop/yolo/data/Flood_model/yolov11_refined_balanced/train/images/VXV1by_jpg.rf.978fe32e669be1ed6d6b1cc3d89c9c16.jpg,person,7,289.0,258.0,353.0,386.0,64.0,128.0,8192.0,0.0,0.0,386.0,0.0,0.0,0.0,0.0,0.0,1.9999999999687497,0.0,0.6031249999990577,0.0,170.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/arnab/Desktop/yolo/data/Flood_model/yolov11_refined_balanced/valid/images/1006_jpg.rf.a35fc50b453323380bb388d7b8589be0.jpg,person,9,336.0,317.0,402.0,431.0,66.0,114.0,7524.0,0.0,0.0,431.0,0.0,0.0,0.0,0.0,0.0,1.7272727272465564,0.0,0.6734374999989478,0.0,170.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/arnab/Desktop/yolo/data/Flood_model/yolov11_refined_balanced/train/images/TUVyK5_jpg.rf.65f70dbeb55278cde95e613bf9bba09a.jpg,bus,10,215.0,317.0,308.0,422.0,93.0,105.0,9765.0,0.0,0.0,422.0,0.0,0.0,0.0,0.0,0.0,1.129032258052376,0.0,0.6593749999989698,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/arnab/Desktop/yolo/data/Flood_model/yolov11_refined_balanced/train/images/517_jpg.rf.767ee7e40e382e8be18146b97ebd113c.jpg,truck,0,499.0,236.0,600.0,361.0,101.0,125.0,12625.0,0.0,0.0,361.0,0.0,0.0,0.0,0.0,0.0,1.237623762363984,0.0,0.5640624999991186,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/arnab/Desktop/yolo/data/Flood_model/yolov11_refined_balanced/train/images/LOSU2v_jpg.rf.b353e314c44e6315f485de8f7358377c.jpg,car,8,137.0,282.0,484.0,457.0,347.0,175.0,60725.0,17609.0,0.289979415397278,304.0,0.8742857142807184,9.54001235961914,1140.3946533203125,0.289979415397278,0.8742857142807184,0.5043227665691519,0.289979415397278,0.4749999999992578,131.14285714210777,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/arnab/Desktop/yolo/data/Flood_model/yolov11_refined_balanced/train/images/1230_jpg.rf.bc54dfd45c4c7dd4c85d91ec9307b2fc.jpg,motorcycle,0,520.0,270.0,591.0,380.0,71.0,110.0,7810.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,1.5492957746260665,0.0,0.5937499999990723,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
/home/arnab/Desktop/yolo/data/Flood_model/yolov11_refined_balanced/test/images/1026_jpg.rf.767f58d2f1ba1e5f34ac719aea1cc0cc.jpg,bus,4,0.0,37.0,145.0,515.0,145.0,478.0,69310.0,0.0,0.0,515.0,0.0,0.0,0.0,0.0,0.0,3.2965517241151963,0.0,0.8046874999987427,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/arnab/Desktop/yolo/data/Flood_model/yolov11_refined_balanced/train/images/2WRQzS_jpg.rf.4517fab0bd607ed6c7f08d5c503a8d81.jpg,car,6,275.0,45.0,408.0,130.0,133.0,85.0,11305.0,10709.0,0.947279964617342,45.0,0.9999999999882352,11.53138256072998,1140.3946533203125,0.947279964617342,0.9999999999882352,0.639097744356097,0.947279964617342,0.0703124999998901,149.9999999982353,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
